Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	QVAR [LSB]	
30924582	-64	2080	-7761	-7.808	253.760	-946.842	36	-10	10	5.040	-1.400	1.400	-347	23.645	188	
30925586	-64	2060	-7789	-7.808	251.320	-950.258	35	-8	10	4.900	-1.120	1.400	-347	23.645	188	
30926590	-85	2066	-7784	-10.370	252.052	-949.648	36	-9	10	5.040	-1.260	1.400	-347	23.645	188	
30927593	-96	2053	-7791	-11.712	250.466	-950.502	35	-10	9	4.900	-1.400	1.260	-347	23.645	272	
30928596	-96	2067	-7762	-11.712	252.174	-946.964	33	-9	10	4.620	-1.260	1.400	-347	23.645	272	
30929600	-114	2056	-7764	-13.908	250.832	-947.208	32	-10	10	4.480	-1.400	1.400	-347	23.645	272	
30930603	-124	2024	-7784	-15.128	246.928	-949.648	31	-9	12	4.340	-1.260	1.680	-347	23.645	272	
30931606	-120	2020	-7783	-14.640	246.440	-949.526	31	-10	11	4.340	-1.400	1.540	-347	23.645	264	
30932610	-132	2046	-7796	-16.104	249.612	-951.112	31	-10	11	4.340	-1.400	1.540	-347	23.645	264	
30933614	-145	2047	-7779	-17.690	249.734	-949.038	31	-9	11	4.340	-1.260	1.540	-347	23.645	264	
30934617	-157	2033	-7768	-19.154	248.026	-947.696	30	-9	11	4.200	-1.260	1.540	-347	23.645	264	
30935620	-141	2012	-7777	-17.202	245.464	-948.794	30	-10	11	4.200	-1.400	1.540	-347	23.645	272	
30936624	-173	2017	-7789	-21.106	246.074	-950.258	30	-11	10	4.200	-1.540	1.400	-347	23.645	272	
30937628	-165	2014	-7787	-20.130	245.708	-950.014	28	-9	11	3.920	-1.260	1.540	-347	23.645	272	
30938631	-171	2012	-7777	-20.862	245.464	-948.794	27	-10	12	3.780	-1.400	1.680	-347	23.645	272	
30939635	-162	2000	-7787	-19.764	244.000	-950.014	28	-9	12	3.920	-1.260	1.680	-347	23.645	256	
30940639	-179	2024	-7784	-21.838	246.928	-949.648	27	-9	11	3.780	-1.260	1.540	-347	23.645	256	
30941642	-185	2023	-7786	-22.570	246.806	-949.892	26	-10	12	3.640	-1.400	1.680	-342	23.664	256	
30942645	-194	2033	-7779	-23.668	248.026	-949.038	25	-10	13	3.500	-1.400	1.820	-342	23.664	256	
30943649	-194	2016	-7780	-23.668	245.952	-949.160	25	-10	13	3.500	-1.400	1.820	-342	23.664	280	
30944653	-209	2025	-7771	-25.498	247.050	-948.062	24	-10	13	3.360	-1.400	1.820	-342	23.664	280	
30945656	-210	2014	-7781	-25.620	245.708	-949.282	25	-9	13	3.500	-1.260	1.820	-342	23.664	280	
30946659	-213	2024	-7765	-25.986	246.928	-947.330	22	-8	13	3.080	-1.120	1.820	-342	23.664	280	
30947663	-228	2039	-7776	-27.816	248.758	-948.672	21	-9	13	2.940	-1.260	1.820	-342	23.664	244	
30948666	-228	2036	-7764	-27.816	248.392	-947.208	24	-9	12	3.360	-1.260	1.680	-342	23.664	244	
30949669	-227	2033	-7769	-27.694	248.026	-947.818	23	-9	12	3.220	-1.260	1.680	-342	23.664	244	
30950673	-217	2036	-7753	-26.474	248.392	-945.866	22	-9	13	3.080	-1.260	1.820	-342	23.664	244	
30951677	-223	2043	-7783	-27.206	249.246	-949.526	21	-9	13	2.940	-1.260	1.820	-342	23.664	184	
30952680	-237	2043	-7775	-28.914	249.246	-948.550	22	-8	14	3.080	-1.120	1.960	-342	23.664	184	
30953683	-225	2042	-7776	-27.450	249.124	-948.672	22	-7	14	3.080	-0.980	1.960	-342	23.664	184	
30954687	-228	2033	-7766	-27.816	248.026	-947.452	22	-6	14	3.080	-0.840	1.960	-342	23.664	184	
30955690	-232	2039	-7786	-28.304	248.758	-949.892	22	-6	12	3.080	-0.840	1.680	-342	23.664	208	
30956693	-218	2046	-7800	-26.596	249.612	-951.600	22	-6	14	3.080	-0.840	1.960	-342	23.664	208	
30957697	-221	2035	-7776	-26.962	248.270	-948.672	21	-5	13	2.940	-0.700	1.820	-347	23.645	208	
30958701	-213	2060	-7789	-25.986	251.320	-950.258	22	-6	13	3.080	-0.840	1.820	-347	23.645	208	
30959704	-228	2055	-7774	-27.816	250.710	-948.428	22	-6	13	3.080	-0.840	1.820	-347	23.645	252	
30960707	-227	2053	-7779	-27.694	250.466	-949.038	21	-5	14	2.940	-0.700	1.960	-347	23.645	252	
30961711	-217	2044	-7770	-26.474	249.368	-947.940	24	-4	15	3.360	-0.560	2.100	-347	23.645	252	
30962714	-214	2063	-7782	-26.108	251.686	-949.404	22	-4	14	3.080	-0.560	1.960	-347	23.645	252	
30963717	-211	2079	-7772	-25.742	253.638	-948.184	22	-3	14	3.080	-0.420	1.960	-347	23.645	264	
30964721	-208	2067	-7775	-25.376	252.174	-948.550	22	-3	13	3.080	-0.420	1.820	-347	23.645	264	
30965725	-213	2068	-7800	-25.986	252.296	-951.600	22	-4	14	3.080	-0.560	1.960	-347	23.645	264	
30966728	-222	2059	-7773	-27.084	251.198	-948.306	22	-4	13	3.080	-0.560	1.820	-347	23.645	264	
30967731	-208	2053	-7783	-25.376	250.466	-949.526	19	-3	12	2.660	-0.420	1.680	-347	23.645	260	
30968735	-222	2071	-7796	-27.084	252.662	-951.112	21	-2	14	2.940	-0.280	1.960	-347	23.645	260	
30969738	-196	2049	-7781	-23.912	249.978	-949.282	21	-1	12	2.940	-0.140	1.680	-347	23.645	260	
30970741	-188	2060	-7796	-22.936	251.320	-951.112	23	-3	13	3.220	-0.420	1.820	-347	23.645	260	
30971745	-205	2040	-7786	-25.010	248.880	-949.892	21	-2	14	2.940	-0.280	1.960	-347	23.645	280	
30972749	-207	2040	-7765	-25.254	248.880	-947.330	22	-1	13	3.080	-0.140	1.820	-347	23.645	280	
30973752	-189	2046	-7779	-23.058	249.612	-949.038	22	-1	13	3.080	-0.140	1.820	-342	23.664	280	
30974755	-183	2040	-7794	-22.326	248.880	-950.868	23	0	13	3.220	0.000	1.820	-342	23.664	280	
30975759	-187	2025	-7811	-22.814	247.050	-952.942	22	0	12	3.080	0.000	1.680	-342	23.664	272	
30976763	-189	2043	-7812	-23.058	249.246	-953.064	21	0	13	2.940	0.000	1.820	-342	23.664	272	
30977766	-182	2034	-7790	-22.204	248.148	-950.380	22	-2	12	3.080	-0.280	1.680	-342	23.664	272	
30978769	-172	2046	-7803	-20.984	249.612	-951.966	20	0	12	2.800	0.000	1.680	-342	23.664	272	
30979773	-170	2043	-7806	-20.740	249.246	-952.332	21	-1	12	2.940	-0.140	1.680	-342	23.664	284	
30980776	-186	2041	-7793	-22.692	249.002	-950.746	22	-2	13	3.080	-0.280	1.820	-342	23.664	284	
30981779	-174	2028	-7775	-21.228	247.416	-948.550	21	-1	13	2.940	-0.140	1.820	-342	23.664	284	
30982783	-153	2020	-7783	-18.666	246.440	-949.526	21	-1	11	2.940	-0.140	1.540	-342	23.664	284	
30983787	-167	2030	-7789	-20.374	247.660	-950.258	21	-1	12	2.940	-0.140	1.680	-342	23.664	232	
30984790	-154	2024	-7785	-18.788	246.928	-949.770	22	0	12	3.080	0.000	1.680	-342	23.664	232	
30985793	-142	2017	-7782	-17.324	246.074	-949.404	19	-1	12	2.660	-0.140	1.680	-342	23.664	232	
30986797	-139	2032	-7796	-16.958	247.904	-951.112	19	-2	11	2.660	-0.280	1.540	-342	23.664	232	
30987800	-138	2006	-7792	-16.836	244.732	-950.624	19	-1	12	2.660	-0.140	1.680	-342	23.664	288	
30988803	-142	1998	-7793	-17.324	243.756	-950.746	20	0	12	2.800	0.000	1.680	-342	23.664	288	
30989807	-160	1991	-7783	-19.520	242.902	-949.526	20	-2	11	2.800	-0.280	1.540	-351	23.629	288	
30990811	-137	1995	-7788	-16.714	243.390	-950.136	17	-2	10	2.380	-0.280	1.400	-351	23.629	288	
30991814	-160	1996	-7806	-19.520	243.512	-952.332	20	1	12	2.800	0.140	1.680	-351	23.629	292	
30992817	-147	2003	-7814	-17.934	244.366	-953.308	19	0	11	2.660	0.000	1.540	-351	23.629	292	
30993821	-106	1983	-7829	-12.932	241.926	-955.138	18	-1	11	2.520	-0.140	1.540	-351	23.629	292	
30994825	-147	1990	-7799	-17.934	242.780	-951.478	17	0	12	2.380	0.000	1.680	-351	23.629	292	
30995828	-145	1991	-7801	-17.690	242.902	-951.722	19	0	12	2.660	0.000	1.680	-351	23.629	220	
30996832	-145	2002	-7810	-17.690	244.244	-952.820	17	-2	11	2.380	-0.280	1.540	-351	23.629	220	
30997836	-150	2006	-7806	-18.300	244.732	-952.332	17	-1	12	2.380	-0.140	1.680	-351	23.629	220	
30998839	-137	2009	-7823	-16.714	245.098	-954.406	17	-1	11	2.380	-0.140	1.540	-351	23.629	220	
30999842	-139	1973	-7795	-16.958	240.706	-950.990	16	-2	11	2.240	-0.280	1.540	-351	23.629	336	
31000846	-163	1992	-7798	-19.886	243.024	-951.356	17	-3	11	2.380	-0.420	1.540	-351	23.629	336	
31001850	-142	1986	-7812	-17.324	242.292	-953.064	14	-2	12	1.960	-0.280	1.680	-351	23.629	336	
31002853	-131	1968	-7802	-15.982	240.096	-951.844	15	-2	11	2.100	-0.280	1.540	-351	23.629	336	
31003856	-148	1983	-7804	-18.056	241.926	-952.088	15	-1	11	2.100	-0.140	1.540	-351	23.629	256	
31004860	-132	1986	-7807	-16.104	242.292	-952.454	14	-3	12	1.960	-0.420	1.680	-351	23.629	256	
31005863	-153	1983	-7797	-18.666	241.926	-951.234	15	-4	11	2.100	-0.560	1.540	-351	23.629	256	
31006866	-147	1990	-7805	-17.934	242.780	-952.210	14	-2	11	1.960	-0.280	1.540	-351	23.629	256	
31007870	-138	2006	-7802	-16.836	244.732	-951.844	16	-3	10	2.240	-0.420	1.400	-351	23.629	292	
31008874	-153	2013	-7803	-18.666	245.586	-951.966	15	-4	10	2.100	-0.560	1.400	-351	23.629	292	
31009877	-131	1996	-7794	-15.982	243.512	-950.868	14	-4	9	1.960	-0.560	1.260	-351	23.629	292	
31010880	-153	1986	-7825	-18.666	242.292	-954.650	12	-4	10	1.680	-0.560	1.400	-351	23.629	292	
31011884	-152	1996	-7817	-18.544	243.512	-953.674	13	-4	9	1.820	-0.560	1.260	-351	23.629	252	
31012887	-143	2005	-7812	-17.446	244.610	-953.064	13	-5	11	1.820	-0.700	1.540	-351	23.629	252	
31013890	-163	2001	-7819	-19.886	244.122	-953.918	13	-5	10	1.820	-0.700	1.400	-351	23.629	252	
31014894	-165	2003	-7818	-20.130	244.366	-953.796	12	-5	9	1.680	-0.700	1.260	-351	23.629	252	
31015898	-166	2007	-7820	-20.252	244.854	-954.040	11	-3	10	1.540	-0.420	1.400	-351	23.629	232	
31016901	-164	2026	-7833	-20.008	247.172	-955.626	12	-5	9	1.680	-0.700	1.260	-351	23.629	232	
31017904	-168	2020	-7834	-20.496	246.440	-955.748	12	-5	9	1.680	-0.700	1.260	-351	23.629	232	
31018908	-172	2033	-7806	-20.984	248.026	-952.332	12	-5	9	1.680	-0.700	1.260	-351	23.629	232	
31019911	-171	2017	-7828	-20.862	246.074	-955.016	13	-4	10	1.820	-0.560	1.400	-351	23.629	240	
31020914	-177	2047	-7837	-21.594	249.734	-956.114	12	-4	9	1.680	-0.560	1.260	-351	23.629	240	
31021918	-165	2045	-7814	-20.130	249.490	-953.308	13	-4	9	1.820	-0.560	1.260	-351	23.629	240	
31022922	-195	2026	-7819	-23.790	247.172	-953.918	12	-5	9	1.680	-0.700	1.260	-351	23.629	240	
31023925	-178	2029	-7819	-21.716	247.538	-953.918	12	-6	9	1.680	-0.840	1.260	-351	23.629	248	
31024928	-174	2030	-7828	-21.228	247.660	-955.016	12	-3	9	1.680	-0.420	1.260	-351	23.629	248	
31025932	-178	2038	-7805	-21.716	248.636	-952.210	12	-4	8	1.680	-0.560	1.120	-351	23.629	248	
31026936	-191	2036	-7826	-23.302	248.392	-954.772	11	-5	8	1.540	-0.700	1.120	-351	23.629	248	
31027939	-195	2033	-7815	-23.790	248.026	-953.430	13	-4	7	1.820	-0.560	0.980	-351	23.629	216	
31028943	-187	2045	-7823	-22.814	249.490	-954.406	11	-4	7	1.540	-0.560	0.980	-351	23.629	216	
31029947	-188	2046	-7816	-22.936	249.612	-953.552	13	-2	7	1.820	-0.280	0.980	-351	23.629	216	
31030950	-205	2044	-7820	-25.010	249.368	-954.040	13	-3	7	1.820	-0.420	0.980	-351	23.629	216	
31031953	-229	2044	-7839	-27.938	249.368	-956.358	13	-3	8	1.820	-0.420	1.120	-351	23.629	212	
31032957	-218	2021	-7835	-26.596	246.562	-955.870	12	-3	8	1.680	-0.420	1.120	-351	23.629	212	
31033960	-217	2044	-7811	-26.474	249.368	-952.942	11	-4	6	1.540	-0.560	0.840	-351	23.629	212	
31034963	-229	2014	-7831	-27.938	245.708	-955.382	12	-2	7	1.680	-0.280	0.980	-351	23.629	212	
31035967	-207	2037	-7816	-25.254	248.514	-953.552	13	-3	7	1.820	-0.420	0.980	-351	23.629	224	
31036971	-214	2042	-7821	-26.108	249.124	-954.162	13	-3	6	1.820	-0.420	0.840	-351	23.629	224	
31037974	-217	2038	-7827	-26.474	248.636	-954.894	12	-2	6	1.680	-0.280	0.840	-342	23.664	224	
31038977	-207	2015	-7839	-25.254	245.830	-956.358	13	-3	6	1.820	-0.420	0.840	-342	23.664	224	
31039981	-207	2022	-7826	-25.254	246.684	-954.772	11	-2	6	1.540	-0.280	0.840	-342	23.664	244	
31040985	-215	2016	-7829	-26.230	245.952	-955.138	12	-1	6	1.680	-0.140	0.840	-342	23.664	244	
31041988	-217	2014	-7825	-26.474	245.708	-954.650	14	-2	5	1.960	-0.280	0.700	-342	23.664	244	
31042991	-222	2011	-7829	-27.084	245.342	-955.138	12	-1	5	1.680	-0.140	0.700	-342	23.664	244	
31043995	-213	1997	-7829	-25.986	243.634	-955.138	13	1	5	1.820	0.140	0.700	-342	23.664	224	
31044998	-197	2023	-7829	-24.034	246.806	-955.138	12	0	4	1.680	0.000	0.560	-342	23.664	224	
31046001	-216	2011	-7837	-26.352	245.342	-956.114	12	0	4	1.680	0.000	0.560	-342	23.664	224	
31047005	-232	2021	-7810	-28.304	246.562	-952.820	11	1	5	1.540	0.140	0.700	-342	23.664	224	
31048009	-221	2011	-7819	-26.962	245.342	-953.918	12	-1	5	1.680	-0.140	0.700	-342	23.664	244	
31049012	-227	2013	-7824	-27.694	245.586	-954.528	12	0	4	1.680	0.000	0.560	-342	23.664	244	
31050015	-208	2010	-7817	-25.376	245.220	-953.674	13	1	4	1.820	0.140	0.560	-342	23.664	244	
31051019	-201	2008	-7832	-24.522	244.976	-955.504	12	1	4	1.680	0.140	0.560	-342	23.664	244	
31052022	-218	2005	-7830	-26.596	244.610	-955.260	12	1	4	1.680	0.140	0.560	-342	23.664	312	
31053025	-197	1997	-7816	-24.034	243.634	-953.552	14	1	3	1.960	0.140	0.420	-342	23.664	312	
31054029	-216	2005	-7824	-26.352	244.610	-954.528	12	3	4	1.680	0.420	0.560	-347	23.645	312	
31055033	-205	1993	-7840	-25.010	243.146	-956.480	12	2	3	1.680	0.280	0.420	-347	23.645	312	
31056036	-239	1977	-7823	-29.158	241.194	-954.406	10	2	3	1.400	0.280	0.420	-347	23.645	252	
31057039	-215	1994	-7831	-26.230	243.268	-955.382	11	2	3	1.540	0.280	0.420	-347	23.645	252	
31058043	-226	1993	-7817	-27.572	243.146	-953.674	12	2	3	1.680	0.280	0.420	-347	23.645	252	
31059046	-212	1995	-7824	-25.864	243.390	-954.528	12	3	3	1.680	0.420	0.420	-347	23.645	252	
31060049	-199	1993	-7837	-24.278	243.146	-956.114	12	4	3	1.680	0.560	0.420	-347	23.645	220	
31061053	-214	1988	-7819	-26.108	242.536	-953.918	10	3	2	1.400	0.420	0.280	-347	23.645	220	
31062057	-216	2001	-7800	-26.352	244.122	-951.600	11	3	2	1.540	0.420	0.280	-347	23.645	220	
31063060	-204	1998	-7799	-24.888	243.756	-951.478	9	3	1	1.260	0.420	0.140	-347	23.645	220	
31064063	-199	1994	-7811	-24.278	243.268	-952.942	11	4	2	1.540	0.560	0.280	-347	23.645	296	
31065067	-203	1987	-7813	-24.766	242.414	-953.186	10	3	1	1.400	0.420	0.140	-347	23.645	296	
31066071	-226	1999	-7833	-27.572	243.878	-955.626	10	5	1	1.400	0.700	0.140	-347	23.645	296	
31067074	-194	1983	-7801	-23.668	241.926	-951.722	11	5	2	1.540	0.700	0.280	-347	23.645	296	
31068078	-195	1985	-7834	-23.790	242.170	-955.748	11	4	1	1.540	0.560	0.140	-347	23.645	280	
31069082	-193	1994	-7824	-23.546	243.268	-954.528	11	6	0	1.540	0.840	0.000	-347	23.645	280	
31070085	-203	1968	-7821	-24.766	240.096	-954.162	10	5	1	1.400	0.700	0.140	-351	23.629	280	
31071088	-186	1970	-7812	-22.692	240.340	-953.064	9	4	1	1.260	0.560	0.140	-351	23.629	280	
31072092	-180	2004	-7830	-21.960	244.488	-955.260	9	4	1	1.260	0.560	0.140	-351	23.629	284	
31073096	-164	1996	-7819	-20.008	243.512	-953.918	9	5	0	1.260	0.700	0.000	-351	23.629	284	
31074099	-188	2008	-7843	-22.936	244.976	-956.846	9	5	1	1.260	0.700	0.140	-351	23.629	284	
31075102	-179	1988	-7826	-21.838	242.536	-954.772	11	5	1	1.540	0.700	0.140	-351	23.629	284	
31076106	-165	1987	-7827	-20.130	242.414	-954.894	9	4	1	1.260	0.560	0.140	-351	23.629	248	
31077109	-169	1982	-7818	-20.618	241.804	-953.796	8	4	0	1.120	0.560	0.000	-351	23.629	248	
31078112	-170	1995	-7815	-20.740	243.390	-953.430	10	5	1	1.400	0.700	0.140	-351	23.629	248	
31079116	-175	1984	-7815	-21.350	242.048	-953.430	7	3	0	0.980	0.420	0.000	-351	23.629	248	
31080120	-169	1985	-7833	-20.618	242.170	-955.626	10	5	0	1.400	0.700	0.000	-351	23.629	312	
31081123	-163	1979	-7827	-19.886	241.438	-954.894	8	6	0	1.120	0.840	0.000	-351	23.629	312	
31082126	-173	1992	-7830	-21.106	243.024	-955.260	8	5	0	1.120	0.700	0.000	-351	23.629	312	
31083130	-176	1975	-7827	-21.472	240.950	-954.894	7	5	1	0.980	0.700	0.140	-351	23.629	312	
31084133	-146	1978	-7811	-17.812	241.316	-952.942	8	6	0	1.120	0.840	0.000	-351	23.629	292	
31085136	-158	1966	-7811	-19.276	239.852	-952.942	8	5	0	1.120	0.700	0.000	-351	23.629	292	
31086140	-171	1984	-7815	-20.862	242.048	-953.430	8	4	0	1.120	0.560	0.000	-347	23.645	292	
31087144	-154	1978	-7814	-18.788	241.316	-953.308	7	3	0	0.980	0.420	0.000	-347	23.645	292	
31088147	-163	1964	-7816	-19.886	239.608	-953.552	6	3	0	0.840	0.420	0.000	-347	23.645	300	
31089150	-169	1985	-7799	-20.618	242.170	-951.478	7	4	-1	0.980	0.560	-0.140	-347	23.645	300	
31090154	-163	1989	-7814	-19.886	242.658	-953.308	7	4	0	0.980	0.560	0.000	-347	23.645	300	
31091157	-160	1983	-7814	-19.520	241.926	-953.308	7	5	-1	0.980	0.700	-0.140	-347	23.645	300	
31092160	-171	1989	-7793	-20.862	242.658	-950.746	7	5	0	0.980	0.700	0.000	-347	23.645	344	
31093164	-170	1976	-7811	-20.740	241.072	-952.942	6	5	-1	0.840	0.700	-0.140	-347	23.645	344	
31094168	-160	1981	-7806	-19.520	241.682	-952.332	7	4	-1	0.980	0.560	-0.140	-347	23.645	344	
31095171	-153	1986	-7799	-18.666	242.292	-951.478	5	3	-1	0.700	0.420	-0.140	-347	23.645	344	
31096174	-138	1995	-7804	-16.836	243.390	-952.088	5	4	-1	0.700	0.560	-0.140	-347	23.645	352	
31097178	-178	1991	-7817	-21.716	242.902	-953.674	4	4	-1	0.560	0.560	-0.140	-347	23.645	352	
31098181	-172	1981	-7813	-20.984	241.682	-953.186	5	3	0	0.700	0.420	0.000	-347	23.645	352	
31099184	-167	2008	-7808	-20.374	244.976	-952.576	5	3	0	0.700	0.420	0.000	-347	23.645	352	
31100187	-163	1987	-7816	-19.886	242.414	-953.552	5	4	0	0.700	0.560	0.000	-347	23.645	216	
31101191	-195	1997	-7815	-23.790	243.634	-953.430	6	4	1	0.840	0.560	0.140	-347	23.645	216	
31102194	-182	2008	-7816	-22.204	244.976	-953.552	5	3	0	0.700	0.420	0.000	-351	23.629	216	
31103197	-181	2010	-7826	-22.082	245.220	-954.772	6	4	-1	0.840	0.560	-0.140	-351	23.629	216	
31104201	-176	2001	-7823	-21.472	244.122	-954.406	6	5	-1	0.840	0.700	-0.140	-351	23.629	320	
31105205	-186	1991	-7857	-22.692	242.902	-958.554	5	4	-1	0.700	0.560	-0.140	-351	23.629	320	
31106208	-190	2009	-7831	-23.180	245.098	-955.382	7	5	-1	0.980	0.700	-0.140	-351	23.629	320	
31107211	-188	2022	-7832	-22.936	246.684	-955.504	6	4	0	0.840	0.560	0.000	-351	23.629	320	
31108215	-194	2018	-7823	-23.668	246.196	-954.406	5	5	0	0.700	0.700	0.000	-351	23.629	300	
31109218	-204	2012	-7820	-24.888	245.464	-954.040	5	6	1	0.700	0.840	0.140	-351	23.629	300	
31110221	-185	2024	-7830	-22.570	246.928	-955.260	6	6	-2	0.840	0.840	-0.280	-351	23.629	300	
31111225	-189	2018	-7849	-23.058	246.196	-957.578	6	4	-1	0.840	0.560	-0.140	-351	23.629	300	
31112229	-204	2001	-7813	-24.888	244.122	-953.186	6	5	0	0.840	0.700	0.000	-351	23.629	296	
31113232	-211	2023	-7843	-25.742	246.806	-956.846	6	4	-1	0.840	0.560	-0.140	-351	23.629	296	
31114235	-201	2010	-7846	-24.522	245.220	-957.212	5	5	-1	0.700	0.700	-0.140	-351	23.629	296	
31115239	-191	2026	-7817	-23.302	247.172	-953.674	6	6	0	0.840	0.840	0.000	-351	23.629	296	
31116242	-206	2019	-7839	-25.132	246.318	-956.358	6	5	0	0.840	0.700	0.000	-351	23.629	248	
31117245	-196	2017	-7829	-23.912	246.074	-955.138	6	5	0	0.840	0.700	0.000	-351	23.629	248	
31118249	-208	1995	-7828	-25.376	243.390	-955.016	7	7	-1	0.980	0.980	-0.140	-342	23.664	248	
31119253	-189	2026	-7832	-23.058	247.172	-955.504	7	6	0	0.980	0.840	0.000	-342	23.664	248	
31120256	-185	2019	-7822	-22.570	246.318	-954.284	6	8	-1	0.840	1.120	-0.140	-342	23.664	236	
31121259	-173	2008	-7818	-21.106	244.976	-953.796	6	7	-1	0.840	0.980	-0.140	-342	23.664	236	
31122263	-188	2006	-7818	-22.936	244.732	-953.796	6	8	-1	0.840	1.120	-0.140	-342	23.664	236	
31123266	-189	2014	-7819	-23.058	245.708	-953.918	6	7	-1	0.840	0.980	-0.140	-342	23.664	236	
31124269	-191	2019	-7830	-23.302	246.318	-955.260	8	7	-1	1.120	0.980	-0.140	-342	23.664	252	
31125273	-186	2004	-7813	-22.692	244.488	-953.186	8	6	0	1.120	0.840	0.000	-342	23.664	252	
31126277	-161	2005	-7815	-19.642	244.610	-953.430	7	7	0	0.980	0.980	0.000	-342	23.664	252	
31127280	-173	1989	-7821	-21.106	242.658	-954.162	8	7	0	1.120	0.980	0.000	-342	23.664	252	
31128283	-186	1998	-7832	-22.692	243.756	-955.504	8	7	0	1.120	0.980	0.000	-342	23.664	228	
31129287	-178	2008	-7805	-21.716	244.976	-952.210	7	6	-1	0.980	0.840	-0.140	-342	23.664	228	
31130291	-181	2023	-7833	-22.082	246.806	-955.626	8	6	-1	1.120	0.840	-0.140	-342	23.664	228	
31131294	-153	2001	-7817	-18.666	244.122	-953.674	8	6	-1	1.120	0.840	-0.140	-342	23.664	228	
31132298	-175	1989	-7818	-21.350	242.658	-953.796	8	5	0	1.120	0.700	0.000	-342	23.664	188	
31133302	-151	2005	-7814	-18.422	244.610	-953.308	8	7	-1	1.120	0.980	-0.140	-342	23.664	188	
31134305	-148	1989	-7803	-18.056	242.658	-951.966	7	8	-1	0.980	1.120	-0.140	-351	23.629	188	
31135308	-161	2012	-7810	-19.642	245.464	-952.820	7	8	-2	0.980	1.120	-0.280	-351	23.629	188	
31136312	-145	2007	-7839	-17.690	244.854	-956.358	6	7	-1	0.840	0.980	-0.140	-351	23.629	252	
31137316	-138	2003	-7817	-16.836	244.366	-953.674	5	6	0	0.700	0.840	0.000	-351	23.629	252	
31138319	-134	1996	-7802	-16.348	243.512	-951.844	8	5	1	1.120	0.700	0.140	-351	23.629	252	
31139322	-136	2001	-7800	-16.592	244.122	-951.600	10	5	0	1.400	0.700	0.000	-351	23.629	252	
31140326	-148	1994	-7820	-18.056	243.268	-954.040	7	7	0	0.980	0.980	0.000	-351	23.629	240	
31141329	-149	2009	-7818	-18.178	245.098	-953.796	8	8	0	1.120	1.120	0.000	-351	23.629	240	
31142332	-124	1992	-7818	-15.128	243.024	-953.796	8	8	-2	1.120	1.120	-0.280	-351	23.629	240	
31143336	-132	2018	-7815	-16.104	246.196	-953.430	8	8	0	1.120	1.120	0.000	-351	23.629	240	
31144340	-124	2009	-7819	-15.128	245.098	-953.918	6	6	0	0.840	0.840	0.000	-351	23.629	200	
31145343	-122	1976	-7821	-14.884	241.072	-954.162	9	7	0	1.260	0.980	0.000	-351	23.629	200	
31146346	-98	1985	-7829	-11.956	242.170	-955.138	9	8	0	1.260	1.120	0.000	-351	23.629	200	
31147350	-116	1972	-7826	-14.152	240.584	-954.772	8	8	0	1.120	1.120	0.000	-351	23.629	200	
31148353	-126	1982	-7817	-15.372	241.804	-953.674	8	6	0	1.120	0.840	0.000	-351	23.629	236	
31149356	-122	1974	-7828	-14.884	240.828	-955.016	10	6	-2	1.400	0.840	-0.280	-351	23.629	236	
31150360	-107	1972	-7835	-13.054	240.584	-955.870	8	6	-2	1.120	0.840	-0.280	-347	23.645	236	
31151364	-115	1973	-7788	-14.030	240.706	-950.136	10	6	-1	1.400	0.840	-0.140	-347	23.645	236	
31152367	-123	1972	-7801	-15.006	240.584	-951.722	9	7	-1	1.260	0.980	-0.140	-347	23.645	248	
31153370	-113	1976	-7798	-13.786	241.072	-951.356	9	5	-1	1.260	0.700	-0.140	-347	23.645	248	
31154374	-105	1966	-7822	-12.810	239.852	-954.284	7	7	0	0.980	0.980	0.000	-347	23.645	248	
31155378	-111	1953	-7815	-13.542	238.266	-953.430	7	5	0	0.980	0.700	0.000	-347	23.645	248	
31156381	-103	1928	-7841	-12.566	235.216	-956.602	8	5	-1	1.120	0.700	-0.140	-347	23.645	244	
31157385	-118	1930	-7816	-14.396	235.460	-953.552	8	5	-1	1.120	0.700	-0.140	-347	23.645	244	
31158389	-102	1958	-7807	-12.444	238.876	-952.454	7	5	0	0.980	0.700	0.000	-347	23.645	244	
31159392	-90	1935	-7814	-10.980	236.070	-953.308	8	4	0	1.120	0.560	0.000	-347	23.645	244	
31160395	-102	1947	-7815	-12.444	237.534	-953.430	7	4	-2	0.980	0.560	-0.280	-347	23.645	244	
31161399	-110	1933	-7814	-13.420	235.826	-953.308	7	5	-1	0.980	0.700	-0.140	-347	23.645	244	
31162402	-126	1927	-7817	-15.372	235.094	-953.674	6	2	0	0.840	0.280	0.000	-347	23.645	244	
31163405	-120	1937	-7810	-14.640	236.314	-952.820	7	2	0	0.980	0.280	0.000	-347	23.645	244	
31164409	-128	1927	-7804	-15.616	235.094	-952.088	8	5	1	1.120	0.700	0.140	-347	23.645	236	
31165413	-119	1916	-7808	-14.518	233.752	-952.576	6	4	-1	0.840	0.560	-0.140	-347	23.645	236	
31166416	-127	1917	-7819	-15.494	233.874	-953.918	4	3	-2	0.560	0.420	-0.280	-347	23.645	236	
